Brand,Model,Type,Price_Range,Image_Url,cc_value
Kawasaki,Kawasaki Versys 1100,Petrol,13.79 Lakh,https://cdn.bikedekho.com/processedimages/kawasaki/versys-1100/source/versys-110067aecc809b454.jpg,1099
Kawasaki,Kawasaki KLX 300R,Petrol,5.17 Lakh,https://cdn.bikedekho.com/processedimages/kawasaki/klx-300r/source/klx-300r65fbdf204b5c5.jpg,292
Kawasaki,Kawasaki KX112,Petrol,4.50 Lakh,https://cdn.bikedekho.com/upload/modellogo/64ae9a2603c70.jpg,112
Kawasaki,Kawasaki KX 450,Petrol,9.92 Lakh,https://cdn.bikedekho.com/processedimages/kawasaki/kx-450f/source/kx-450f6746bb69b46ee.jpg,449
BMW,BMW G 310 RR,Petrol,2.81 - 2.99 Lakh,https://cdn.bikedekho.com/processedimages/bmw/g-310-rr/source/g-310-rr68a6c56ab9b84.jpg,312
BMW,BMW S 1000 RR,Petrol,20.75 - 27.84 Lakh,https://cdn.bikedekho.com/processedimages/bmw/2025-s-1000-rr/source/2025-s-1000-rr678b98a9d126d.jpg,999
BMW,BMW M 1000 RR,Petrol,49 - 55 Lakh,https://cdn.bikedekho.com/upload/modellogo/649c1f3c80af8.jpg,999
BMW,BMW R 1300 GS,Petrol,22.66 Lakh,https://cdn.bikedekho.com/processedimages/bmw/r-1300-gs/source/r-1300-gs666ffe7c51dca.jpg,1300
BMW,BMW C 400 GT,Petrol,10.83 Lakh,https://cdn.bikedekho.com/processedimages/bmw/c-400-gt/source/c-400-gt67caccf37e12a.jpg,350
BMW,BMW S 1000 XR,Petrol,24.53 Lakh,https://cdn.bikedekho.com/processedimages/bmw/2020-s-1000-xr/source/2020-s-1000-xr675017a6dce06.jpg,999
BMW,BMW M 1000 R,Petrol,33 - 38 Lakh,https://cdn.bikedekho.com/processedimages/bmw/m-1000-r/source/m-1000-r675022bae7c5b.jpg,999
BMW,BMW R 18 Transcontinental,Petrol,23 - 34.73 Lakh,https://cdn.bikedekho.com/processedimages/bmw/r-18-transcontinental/640X309/r-18-transcontinental6105076cb6f59.jpg,1802
BMW,BMW K 1600 Grand America,Petrol,33.33 Lakh,https://cdn.bikedekho.com/processedimages/bmw/k-1600-grand-america/640X309/k-1600-grand-america62fcaa2a9f6d9.jpg,1649
BMW,BMW M 1000 XR,Petrol,48.63 Lakh,https://cdn.bikedekho.com/processedimages/bmw/m-1000-xr/source/m-1000-xr664328d6bec13.jpg,999
BMW,BMW R 12,Petrol,21.48 Lakh,https://cdn.bikedekho.com/processedimages/bmw/r-12/source/r-12668d0c2317c2d.jpg,1170
BMW,BMW CE 02,Electric,4.50 Lakh,https://cdn.bikedekho.com/processedimages/bmw/ce-02/source/ce-0266fbd0cf16795.jpg,11000
BMW,BMW K 1600 Bagger,Petrol,35.62 Lakh,https://cdn.bikedekho.com/processedimages/bmw/k-1600-b/640X309/k-1600-b62fca9db6a32f.jpg,1649
BMW,BMW R 1300 GS Adventure,Petrol,24.95 - 28.48 Lakh,https://cdn.bikedekho.com/processedimages/bmw/r-1300-gs-adventure/source/r-1300-gs-adventure678b3f1a2a7b7.jpg,1300
BMW,BMW K 1600 GTL,Petrol,35.62 Lakh,https://cdn.bikedekho.com/processedimages/bmw/bmw-k-1600/640X309/bmw-k-160062fcaab914396.jpg,1649
BMW,BMW R 12 nineT,Petrol,22.55 Lakh,https://cdn.bikedekho.com/processedimages/bmw/r-12-ninet/source/r-12-ninet668d0bfacf455.jpg,1170
BMW,BMW CE 04,Electric,15.25 Lakh,https://cdn.bikedekho.com/processedimages/bmw/ce-04/source/ce-0466793f2060080.jpg,31000
BMW,BMW R 1250 RT,Petrol,26.66 Lakh,https://cdn.bikedekho.com/processedimages/bmw/r-1250-rt/640X309/r-1250-rt62fcaafea1bbf.jpg,1254
BMW,BMW S 1000 R,Petrol,21.27 Lakh,https://cdn.bikedekho.com/processedimages/bmw/s-1000-r/source/s-1000-r68c7f63b257b3.jpg,999
BMW,BMW F 900 GS,Petrol,14.85 - 16.14 Lakh,https://cdn.bikedekho.com/processedimages/bmw/f-900-gs/source/f-900-gs66e92918bab5b.jpg,895
BMW,BMW F 900 XR,Petrol,12.55 Lakh,https://cdn.bikedekho.com/processedimages/bmw/f-900-xr/source/f-900-xr67501a0a519e2.jpg,895
Suzuki,Suzuki Access 125,Petrol,77,284 - 93,877,https://cdn.bikedekho.com/processedimages/suzuki/2025-access-125/source/2025-access-12568a80430441e1.jpg,124
Suzuki,Suzuki Burgman Street,Petrol,88,376 - 1.08 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/burgman-street/source/burgman-street68a80481cc4b8.jpg,124
Suzuki,Suzuki Hayabusa,Petrol,18.06 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/hayabusa/source/hayabusa68a805437c2b1.jpg,1340
Suzuki,Suzuki Gixxer SF,Petrol,1.35 - 1.36 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/gixxer-sf/source/gixxer-sf68d4d9cf0ea06.jpg,155
Suzuki,Suzuki V-Strom SX,Petrol,1.98 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/v-strom-sx/source/v-strom-sx68d4dc95a280d.jpg,249
Suzuki,Suzuki Avenis,Petrol,83,793 - 86,177,https://cdn.bikedekho.com/processedimages/suzuki/sporty-scooter/source/sporty-scooter68d4d1d556731.jpg,124
Suzuki,Suzuki Gixxer SF 250,Petrol,1.90 - 1.90 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/gixxer-sf-250/source/gixxer-sf-25068d4da3f6b1cf.jpg,250
Suzuki,Suzuki Gixxer,Petrol,1.26 - 1.27 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/gixxer/source/gixxer68d4d96bd5f41.jpg,155
Suzuki,Suzuki Gixxer 250,Petrol,1.82 - 1.82 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/gixxer-250/source/gixxer-25068a804d686d2b.jpg,250
Suzuki,Suzuki GSX-8R,Petrol,9.89 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/gsr-8r/source/gsr-8r68d4dafbbc225.jpg,776
Suzuki,Suzuki Katana,Petrol,13.61 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/katana/640X309/katana62c2ad6cbad31.jpg,999
Suzuki,Suzuki V-Strom 800 DE,Petrol,11 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/v-strom-800-de/source/v-strom-800-de68d4dbb7469b2.jpg,776
Suzuki,Suzuki Gixxer SF 250 Flex Fuel,Petrol,1.98 Lakh,https://cdn.bikedekho.com/processedimages/suzuki/gixxer-sf-250-flex-fuel/source/gixxer-sf-250-flex-fuel68d4da9d83734.jpg,249
Jawa,Jawa 42 Bobber,Petrol,1.93 - 2.16 Lakh,https://cdn.bikedekho.com/processedimages/jawa-motorcycles/42-bobber/source/42-bobber68d26def56b31.jpg,334
Jawa,Jawa 42,Petrol,1.59 - 1.95 Lakh,https://cdn.bikedekho.com/processedimages/jawa-motorcycles/jawa-42/source/jawa-4268a70dba46c95.jpg,294
Jawa,Jawa 42 FJ,Petrol,1.94 - 2.03 Lakh,https://cdn.bikedekho.com/processedimages/jawa-motorcycles/42-fj/source/42-fj68d26e535e810.jpg,334
Jawa,Jawa Perak,Petrol,2 Lakh,https://cdn.bikedekho.com/processedimages/jawa-motorcycles/jawa-perak/source/jawa-perak68d270003ac8a.jpg,334
Jawa,Jawa 350,Petrol,1.83 - 2.11 Lakh,https://cdn.bikedekho.com/processedimages/jawa-motorcycles/jawa-300/source/jawa-30068d26f860000c.jpg,334
Triumph,Triumph Speed 400,Petrol,2.34 Lakh,https://cdn.bikedekho.com/processedimages/triumph/bajaj-350/source/bajaj-35068da30b3c619a.jpg,398
Triumph,Triumph Scrambler 400 X,Petrol,2.68 Lakh,https://cdn.bikedekho.com/upload/modellogo/649bc9f5b7123.jpg,398
Triumph,Triumph Rocket 3,Petrol,22.49 - 23.09 Lakh,https://cdn.bikedekho.com/processedimages/triumph/rocket-3/source/rocket-3661dfe0c1cf11.jpg,2458
Triumph,Triumph Thruxton 400,Petrol,2.74 Lakh,https://cdn.bikedekho.com/processedimages/triumph/thruxton-400/source/thruxton-400689db9a42f7a8.jpg,398
Triumph,Triumph Street Triple 765,Petrol,10.17 - 12.40 Lakh,https://cdn.bikedekho.com/upload/modellogo/64a7fb9b15c38.jpg,765
Triumph,Triumph Speed T4,Petrol,1.93 Lakh,https://cdn.bikedekho.com/processedimages/triumph/speed-t4/source/speed-t46853c1cdb43a0.jpg,398
Triumph,Triumph Scrambler 400 XC,Petrol,2.95 Lakh,https://cdn.bikedekho.com/processedimages/triumph/scrambler-400-xc/source/scrambler-400-xc6894a61d2ace7.jpg,398
Triumph,Triumph Daytona 660,Petrol,9.72 Lakh,https://cdn.bikedekho.com/processedimages/triumph/daytona-660/source/daytona-66066d092402b480.jpg,660
Triumph,Triumph Tiger 900,Petrol,14.40 - 16.15 Lakh,https://cdn.bikedekho.com/processedimages/triumph/tiger-900/source/tiger-9006622009217ec0.jpg,888
Triumph,Triumph Bonneville Bobber,Petrol,12.05 - 12.85 Lakh,https://cdn.bikedekho.com/processedimages/triumph/bonneville-bobber/source/bonneville-bobber67591440b35e1.jpg,1200
Triumph,Triumph Speed Twin 900,Petrol,9.09 - 9.59 Lakh,https://cdn.bikedekho.com/processedimages/triumph/speed-twin-900/source/speed-twin-9006889cb24b993f.jpg,900
Triumph,Triumph Bonneville Speedmaster,Petrol,12.05 - 12.85 Lakh,https://cdn.bikedekho.com/processedimages/source/6759768395bea.jpg,1200
Triumph,Triumph Scrambler 1200 X,Petrol,11.83 - 12.33 Lakh,https://cdn.bikedekho.com/processedimages/triumph/scrambler-1200x/source/scrambler-1200x65cb41688166c.jpg,1200
Triumph,Triumph Speed Twin 1200,Petrol,12.95 - 15.70 Lakh,https://cdn.bikedekho.com/processedimages/triumph/speed-twin-1200/source/speed-twin-1200679779a2c5ff8.jpg,1200
Triumph,Triumph Scrambler 900,Petrol,9.59 - 10.19 Lakh,https://cdn.bikedekho.com/processedimages/triumph/street-scrambler/source/street-scrambler67591dc0d9078.jpg,900
Triumph,Triumph Tiger 1200,Petrol,19.39 - 21.89 Lakh,https://cdn.bikedekho.com/processedimages/triumph/tiger-1200/source/tiger-1200671f84cb15195.jpg,1160
Triumph,Triumph Trident 660,Petrol,8.49 Lakh,https://cdn.bikedekho.com/processedimages/triumph/2025-trident-660/source/2025-trident-6606864be40b35c0.jpg,660
Triumph,Triumph Bonneville T120,Petrol,11.09 - 11.89 Lakh,https://cdn.bikedekho.com/processedimages/triumph/triumph-bonneville/source/triumph-bonneville661f7b71af9d8.jpg,1200
Triumph,Triumph Speed Triple 1200,Petrol,17.95 - 20.39 Lakh,https://cdn.bikedekho.com/processedimages/triumph/speed-triple-1200/source/speed-triple-1200686cf8af5c023.jpg,1160
Triumph,Triumph Tiger Sport 660,Petrol,9.45 Lakh,https://cdn.bikedekho.com/processedimages/triumph/tiger-sport-660/source/tiger-sport-6606759673e329d6.jpg,660
Triumph,Triumph Bonneville T100,Petrol,10.19 - 11.89 Lakh,https://cdn.bikedekho.com/processedimages/triumph/triumph-t100/source/triumph-t1006759571ec295f.jpg,900
Harley Davidson,Harley Davidson X440,Petrol,2.40 - 2.80 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/x440/source/x44068a6c5b91b184.jpg,440
Harley Davidson,2024 Harley Davidson Sportster S,Petrol,16.49 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/custom-1250/source/custom-12506664382718732.jpg,1252
Harley Davidson,Harley Davidson Fat Boy,Petrol,28.03 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/fat-boy/source/fat-boy685a77154e72c.jpg,1923
Harley Davidson,Harley Davidson Fat Bob,Petrol,21.49 Lakh,https://cdn.bikedekho.com/processedimages/source/66641cde2e669.jpg,1868
Harley Davidson,Harley Davidson Nightster,Petrol,14.54 - 15.38 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/nightster/source/nightster685a7f437ebd7.jpg,975
Harley Davidson,Harley Davidson Sportster S,Petrol,18.05 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/sportster-s/source/sportster-s685a794e0fb33.jpg,1252
Harley Davidson,Harley Davidson Breakout,Petrol,34.36 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/breakout/source/breakout685a7bdb9d17d.jpg,1923
Harley Davidson,2024 Harley Davidson Fat Boy,Petrol,25.69 Lakh,https://cdn.bikedekho.com/processedimages/source/6664289233f6a.jpg,1868
Harley Davidson,Harley Davidson Street Bob,Petrol,20.23 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/2025-street-bob/source/2025-street-bob686f443957425.jpg,1923
Harley Davidson,Harley Davidson Pan America 1250,Petrol,27.16 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/pan-merica-1250/source/pan-merica-1250685a4d7804f05.jpg,1252
Harley Davidson,2024 Harley Davidson Nightster,Petrol,13.39 - 14.09 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/nightster/source/nightster66642d71b2373.jpg,975
Harley Davidson,2024 Harley Davidson Breakout,Petrol,30.99 Lakh,https://cdn.bikedekho.com/processedimages/source/6639d9d59c895.jpg,1923
Harley Davidson,Harley Davidson Street Glide,Petrol,42.50 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/street-glide/source/street-glide685a5a13e2224.jpg,1923
Harley Davidson,2024 Harley Davidson Street Glide,Petrol,38.79 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/street-glide/source/street-glide675036c91e4ef.jpg,1923
Harley Davidson,2024 Harley Davidson Road Glide,Petrol,41.79 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/road-glide-special/source/road-glide-special66640c4cc6b0a.jpg,1923
Harley Davidson,Harley Davidson Heritage Classic,Petrol,25.71 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/heritage-classic/source/heritage-classic685a814c286fe.jpg,1923
Harley Davidson,2024 Harley Davidson Pan America 1250,Petrol,24.64 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/pan-america-1250/source/pan-america-12506664155c7c50c.jpg,1252
Harley Davidson,2024 Harley Davidson X440,Petrol,2.40 - 2.80 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/hd-400/source/hd-40068540814e294d.jpg,440
Harley Davidson,2024 Harley Davidson Heritage Classic,Petrol,27.19 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/heritage-softail-classic/640X309/heritage-softail-classic6368f66135478.jpg,1868
Harley Davidson,Harley Davidson Road Glide,Petrol,45.75 Lakh,https://cdn.bikedekho.com/processedimages/harley-davidson/road-glide/source/road-glide685a7c43a9ba4.jpg,1923
Aprilia,Aprilia RS 457,Petrol,4.23 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/rs440/source/rs44068d6861a90f41.jpg,457
Aprilia,Aprilia Tuono 457,Petrol,3.95 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/tuono-457/source/tuono-45768d68f48d4feb.jpg,457
Aprilia,Aprilia SR 125,Petrol,1.13 - 1.23 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/sr-125/source/sr-12568d68b535f8af.jpg,124
Aprilia,Aprilia SR 160,Petrol,1.21 - 1.29 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/sr-160-bs6/source/sr-160-bs668d68c94ccf40.jpg,160
Aprilia,Aprilia SR 175 hp.e,Petrol,1.19 - 1.23 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/sr-175/source/sr-17568c027d320a63.jpg,174
Aprilia,Aprilia SXR 160,Petrol,1.32 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/sxr160/source/sxr16068d68e62b6f56.jpg,160
Aprilia,Aprilia SR 125 hp.e,Petrol,1.11 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/sr-125-hp-e/source/sr-125-hp-e68d68baa2f196.jpg,124
Aprilia,Aprilia SR Storm,Petrol,1.07 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/storm-125/source/storm-12568d68cf1090d3.jpg,124
Aprilia,Aprilia RSV4,Petrol,31.26 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/rsv4/source/rsv468d68a940c592.jpg,1099
Aprilia, Aprilia Tuono 660,Petrol,17.44 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/tuono-660/source/tuono-66068d68fe220998.jpg,659
Aprilia,Aprilia RS 660,Petrol,17.74 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/rs-660/source/rs-66068d68a3483d71.jpg,659
Aprilia,Aprilia Tuareg 660,Petrol,18.85 - 19.16 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/tuareg-660/source/tuareg-66068d68ee500cf7.jpg,659
Aprilia,Aprilia SXR 125,Petrol,1.22 - 1.33 Lakh,https://cdn.bikedekho.com/processedimages/aprilia/sxr-125/source/sxr-12568d68db107c93.jpg,125
Ducati,Ducati Panigale V4,Petrol,32.05 - 39 Lakh,https://cdn.bikedekho.com/processedimages/ducati/2025-panigale-v4/source/2025-panigale-v468da47bb496a2.jpg,1103
Ducati,Ducati Streetfighter V4,Petrol,26.32 - 28 Lakh,https://cdn.bikedekho.com/processedimages/ducati/streetfighter-v4/source/streetfighter-v468da49d2c88cd.jpg,1103
Ducati,Ducati Monster,Petrol,12.95 - 15.95 Lakh,https://cdn.bikedekho.com/processedimages/ducati/monster/source/monster68da43b9e7178.jpg,937
Ducati,Ducati Scrambler 800,Petrol,10.65 - 13.47 Lakh,https://cdn.bikedekho.com/processedimages/ducati/ducati-scrambler/source/ducati-scrambler68da487ee76a0.jpg,803
Ducati,Ducati Diavel V4,Petrol,27.21 - 27.50 Lakh,https://cdn.bikedekho.com/processedimages/ducati/diavel-v4/source/diavel-v468da41e88374c.jpg,1158
Ducati,Ducati Panigale V2,Petrol,20.68 - 20.98 Lakh,https://cdn.bikedekho.com/processedimages/ducati/panigale-v2/source/panigale-v268da46e2d8484.jpg,955
Ducati,Ducati Multistrada V4,Petrol,26.32 - 43.47 Lakh,https://cdn.bikedekho.com/processedimages/ducati/multistrada-v4/source/multistrada-v468da45addbcd0.jpg,1158
Ducati,Ducati SuperSport 950,Petrol,17.16 - 19.11 Lakh,https://cdn.bikedekho.com/processedimages/ducati/supersport/source/supersport68da4a5312bbd.jpg,937
Ducati,Ducati Streetfighter V2,Petrol,18.50 - 18.68 Lakh,https://cdn.bikedekho.com/processedimages/ducati/streetfighter-v2/source/streetfighter-v268da49115ab97.jpg,955
Ducati,Ducati Hypermotard 698 Mono,Petrol,17.63 - 18.70 Lakh,https://cdn.bikedekho.com/processedimages/ducati/hypermotard-698/source/hypermotard-69868da425a5873a.jpg,659
Ducati,Ducati Hypermotard 950,Petrol,17.11 Lakh,https://cdn.bikedekho.com/processedimages/ducati/hypermotard-950/source/hypermotard-95068da4340d78fe.jpg,937
Ducati,Ducati Multistrada V2,Petrol,16.35 Lakh,https://cdn.bikedekho.com/processedimages/ducati/multistrada-v2/source/multistrada-v268da4442ada56.jpg,937
Ducati,Ducati DesertX,Petrol,19.59 - 25.34 Lakh,https://cdn.bikedekho.com/processedimages/ducati/desertx/source/desertx68da40eb8f172.jpg,937
Ola Electric,Ola S1 Pro,Electric,1.35 - 1.60 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/2025-s1-pro/source/2025-s1-pro68da2dd1c2f71.jpg,11000
Ola Electric,Ola S1 X,Electric,94,999 - 1.25 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/2025-s1x/source/2025-s1x68da2f73768ac.jpg,7000
Ola Electric,Ola Roadster,Electric,1.05 - 1.40 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/ola-electric-bike/source/ola-electric-bike68da2a3905058.jpg,13000
Ola Electric,Ola S1 Z,Electric,59,999 - 64,999,https://cdn.bikedekho.com/processedimages/ola-electric/s1-z/source/s1-z68da3187477c1.jpg,3000
Ola Electric,Ola S1 Pro Sport,Electric,1.50 - 1.65 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/s1-pro-sport/source/s1-pro-sport68da2efea3995.jpg,5500
Ola Electric,Ola S1 X Plus,Electric,1.30 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/s1-x-plus/source/s1-x-plus679cdfff85998.jpg,11000
Ola Electric,Ola S1 Air,Electric,89,999,https://cdn.bikedekho.com/upload/modellogo/64d5c9de91a03.jpg,2700
Ola Electric,Ola Roadster X+,Electric,1.30 - 1.90 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/roadster-x-plus/source/roadster-x-plus68da2d5d6b47c.jpg,11000
Ola Electric,Ola S1 Pro Plus,Electric,1.65 - 1.75 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/2025-s1-air/source/2025-s1-air68da2e25d8f96.jpg,13000
Ola Electric,Ola Roadster X,Electric,99,999 - 1.25 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/roadster-x/source/roadster-x68da2cbe0c5b5.jpg,7000
Ola Electric,Ola Roadster Pro,Electric,2 - 2.50 Lakh,https://cdn.bikedekho.com/processedimages/ola-electric/roadster-pro/source/roadster-pro68da2b23616da.jpg,52000
Ola Electric,Ola Gig,Electric,39,999 - 49,999,https://cdn.bikedekho.com/processedimages/ola-electric/gig/source/gig6745b53b29587.jpg,1500
Keeway,Keeway RR 300,Petrol,1.85 Lakh,https://cdn.bikedekho.com/processedimages/keeway/rr-300/source/rr-3006878ea3551a43.jpg,292
Keeway,Keeway SR125,Petrol,1.16 Lakh,https://cdn.bikedekho.com/processedimages/keeway/sr125/640X309/sr1256347c130450d1.jpg,125
Keeway,Keeway V302C,Petrol,3.99 Lakh,https://cdn.bikedekho.com/processedimages/keeway/benda-v302c/640X309/benda-v302c630dda98edc3e.jpg,298
Keeway,Keeway SR 250,Petrol,1.43 Lakh,https://cdn.bikedekho.com/processedimages/keeway/sr250/640X309/sr25063bea8557ec00.jpg,223
Keeway,Keeway K-Light 250V,Petrol,2.50 Lakh,https://cdn.bikedekho.com/processedimages/keeway/k-light-500/640X309/k-light-50062c3f3d174bd9.jpg,249
Keeway,Keeway Vieste 300 ,Petrol,3.02 Lakh,https://cdn.bikedekho.com/processedimages/keeway/gt270/640X309/gt27062ea24776a042.jpg,278
Keeway,Keeway K300 SF,Petrol,1.57 Lakh,https://cdn.bikedekho.com/processedimages/keeway/k300-sf/source/k300-sf67934c4aa05f1.jpg,292
Keeway,Keeway Sixties 300i,Petrol,3.07 Lakh,https://cdn.bikedekho.com/processedimages/keeway/sixties-300i/640X309/sixties-300i62ce8bf5634ee.jpg,278
Revolt,Revolt RV400,Electric,1.33 Lakh,https://cdn.bikedekho.com/processedimages/revolt-motors/rv-400/source/rv-40068a70f9368a4f.jpg,4100
Revolt,Revolt RV1,Electric,89,115 - 98,752,https://cdn.bikedekho.com/processedimages/revolt/rv1/source/rv166e9a16b48572.jpg,2800
Revolt,Revolt RV BlazeX,Electric,1.13 Lakh,https://cdn.bikedekho.com/processedimages/revolt/rv-blazex/source/rv-blazex67bea976b6d36.jpg,4100
Revolt,Revolt RV400 BRZ,Electric,1.23 Lakh,https://cdn.bikedekho.com/processedimages/revolt/rv400-brz/source/rv400-brz65b8c4c17eac9.jpg,3000
Oben Electric,Oben Rorr,Electric,1.49 Lakh,https://cdn.bikedekho.com/processedimages/oben/oben-electric-bike/source/oben-electric-bike65f1355fd3e07.jpg,8000
Oben Electric,Oben Rorr EZ,Electric,99,999 - 1.30 Lakh,https://cdn.bikedekho.com/processedimages/oben/rorr-ez/source/rorr-ez672c8731e08d3.jpg,7500
Oben Electric,Oben Rorr EZ Sigma,Electric,1.30 - 1.40 Lakh,https://cdn.bikedekho.com/processedimages/oben/2025-rorr-ez/source/2025-rorr-ez68da4ccdc427f.jpg,7500
Benelli,Benelli TRK 502,Petrol,6.62 - 7.14 Lakh,https://cdn.bikedekho.com/processedimages/benelli/benelli-trk-502/source/benelli-trk-502681c2eb94495b.jpg,500
Benelli,Benelli Leoncino 500,Petrol,5.60 Lakh,https://cdn.bikedekho.com/processedimages/benelli/benelli-leoncino/640X309/benelli-leoncino602e0f9101094.jpg,500
Benelli,Benelli 502 C,Petrol,5.25 Lakh,https://cdn.bikedekho.com/processedimages/benelli/502-c/source/502-c6764e94f76ab9.jpg,500
Indian,Indian Scout Bobber,Petrol,13.99 Lakh,https://cdn.bikedekho.com/processedimages/indian/scout-bobber/source/scout-bobber68aea5f76d2bf.jpg,1250
Indian,Indian FTR,Petrol,19.38 - 22.03 Lakh,https://cdn.bikedekho.com/processedimages/indian/ftr-1200/640X309/ftr-120062e8a7a008eac.jpg,1203
Indian,Indian Chief Bobber,Petrol,25.01 Lakh,https://cdn.bikedekho.com/processedimages/indian/chief-bobber/source/chief-bobber686626841b862.jpg,1890
Indian,Indian Scout Sixty Bobber,Petrol,12.99 Lakh,https://cdn.bikedekho.com/processedimages/indian/scout-bobber-sixty/source/scout-bobber-sixty68ad64635af8b.jpg,999
Indian,Indian Roadmaster,Petrol,48.49 Lakh,https://cdn.bikedekho.com/processedimages/indian/roadmaster/source/roadmaster685e4177a9111.jpg,1890
Indian,Indian Chieftain Dark Horse,Petrol,32 - 40.92 Lakh,https://cdn.bikedekho.com/processedimages/indian/chieftain-dark-horse/source/chieftain-dark-horse686628ddd85cc.jpg,1834
Indian,Indian Sport Scout,Petrol,14.09 Lakh,https://cdn.bikedekho.com/processedimages/indian/sport-scout/source/sport-scout68aec71f91b57.jpg,1250
Indian,Indian Roadmaster Elite,Petrol,71.82 Lakh,https://cdn.bikedekho.com/processedimages/indian/roadmaster-elite/source/roadmaster-elite66ab8e763d59a.jpg,1811
Indian,Indian Challenger Limited,Petrol,42.05 Lakh,https://cdn.bikedekho.com/processedimages/indian/challenger-limited/source/challenger-limited6866334e3d540.jpg,1834
Indian,Indian Pursuit Limited,Petrol,42.03 - 47.76 Lakh,https://cdn.bikedekho.com/processedimages/indian/pursuit/source/pursuit68662abe35266.jpg,1768
Indian,Indian Chief Bobber Dark Horse,Petrol,22.82 - 22.86 Lakh,https://cdn.bikedekho.com/processedimages/indian/chief-bobber-dark-horse/640X309/chief-bobber-dark-horse6128ab8c5d64f.jpg,1890
Indian,Indian Challenger Dark Horse,Petrol,37.97 - 41.66 Lakh,https://cdn.bikedekho.com/processedimages/indian/challenger/source/challenger665d82f482c88.jpg,1834
Indian,Indian Springfield Dark Horse,Petrol,29.56 - 30.29 Lakh,https://cdn.bikedekho.com/processedimages/indian/springfield-dark-horse/640X309/springfield-dark-horse62e8fc6056e4b.jpg,1890
Indian,Indian Super Chief Dark Horse,Petrol,24.54 Lakh,https://cdn.bikedekho.com/processedimages/indian/super-chief-dark-horse/source/super-chief-dark-horse6866277294520.jpg,1890
Indian,Indian Chieftain Limited,Petrol,34.26 - 41.25 Lakh,https://cdn.bikedekho.com/processedimages/indian/chieftain-limited/source/chieftain-limited68662938482d5.jpg,1834
Indian,Indian Sport Scout Sixty,Petrol,13.28 Lakh,https://cdn.bikedekho.com/processedimages/indian/sport-scout-sixty/source/sport-scout-sixty68ad8ccf1f13e.jpg,999
Indian,Indian Pursuit Dark Horse,Petrol,43.19 - 47.50 Lakh,https://cdn.bikedekho.com/processedimages/indian/pursuit-dark-horse/source/pursuit-dark-horse686629c7e7e17.jpg,1768
Indian,Indian Super Chief Limited,Petrol,24.33 - 24.35 Lakh,https://cdn.bikedekho.com/processedimages/indian/super-chief-limited/640X309/super-chief-limited6128ab6430b02.jpg,1890
Indian,Indian Super Chief,Petrol,26.94 Lakh,https://cdn.bikedekho.com/processedimages/indian/super-chief/source/super-chief68662724a6de3.jpg,1890
